id,customer,order_date,ship_date,product_id,sku,price,quantity,discounted_price,title,description
456,187,07/12/2017,07/24/2017,1000230,473355398342,10.0,2.0,8.29,standard duplexer,Replacement card deck
456,187,07/12/2017,07/24/2017,1000199,427102381949,15.0,4.0,14.36,empty maximum,Replacement figurines
457,740,07/12/2017,07/23/2017,1000167,399902164361,7.5,1.0,6.21,dual cactus,a hat for dual cactus
457,740,07/12/2017,07/23/2017,1000237,282450461304,9.99,1.0,6.99,unnecessary injury Extension 1,
458,835,07/13/2017,07/23/2017,1000228,101903123748,24.95,1.0,21.74,crazy dame,
459,376,07/13/2017,07/22/2017,1000117,107696280698,19.99,1.0,14.85,ugliest dependent,
460,559,07/13/2017,07/26/2017,1000238,132304402752,35.0,3.0,27.5,golden clam,
461,343,07/13/2017,07/17/2017,1000128,172916175812,24.95,2.0,24.95,filthy search,
462,701,07/13/2017,07/20/2017,1000155,195722202378,15.0,1.0,12.43,dynamic eyeball,
463,645,07/13/2017,07/21/2017,1000032,134937796642,4.5,1.0,4.31,classical golf,
464,822,07/13/2017,07/23/2017,1000155,195722202378,15.0,1.0,15.0,dynamic eyeball,
465,357,07/13/2017,07/15/2017,1000128,172916175812,24.95,1.0,22.81,filthy search,
465,357,07/13/2017,07/15/2017,1000109,115153344249,8.99,2.0,8.22,white blade,
466,506,07/13/2017,07/19/2017,1000148,104553406468,12.99,1.0,11.32,original explanation,
466,506,07/13/2017,07/19/2017,1000192,160410725471,24.95,4.0,20.67,left foxglove,
466,506,07/13/2017,07/19/2017,1000128,172916175812,24.95,2.0,24.95,filthy search,
467,727,07/13/2017,07/21/2017,1000115,187282230672,35.0,1.0,35.0,exclusive typewriter,
468,691,07/13/2017,07/21/2017,1000055,101591922267,4.5,1.0,3.15,different gallon,
469,711,07/14/2017,07/16/2017,1000037,496663680628,5.0,1.0,3.93,rubber foam,Game Dices for rolls
469,711,07/14/2017,07/16/2017,1000128,172916175812,24.95,1.0,24.95,filthy search,
470,528,07/14/2017,07/26/2017,1000171,368884401089,7.5,1.0,6.21,olympic jot,a hat for olympic jot
470,528,07/14/2017,07/26/2017,1000232,430975774222,10.0,2.0,7.43,premier profession,Replacement card deck
470,528,07/14/2017,07/26/2017,1000244,185407492438,35.0,1.0,33.5,uncomfortable mechanic,
471,128,07/14/2017,07/18/2017,1000238,132304402752,35.0,1.0,33.5,golden clam,
472,666,07/14/2017,07/16/2017,1000258,167784852301,35.0,1.0,24.5,big steamroller,
473,585,07/15/2017,07/27/2017,1000155,195722202378,15.0,6.0,13.07,dynamic eyeball,
474,877,07/15/2017,07/23/2017,1000150,186880256583,35.0,2.0,33.5,conceptual cobweb,
475,445,07/16/2017,07/25/2017,1000055,101591922267,4.5,1.0,4.31,different gallon,
476,36,07/16/2017,07/26/2017,1000215,230466552920,19.99,1.0,19.99,convinced mode Extension 0,
476,36,07/16/2017,07/26/2017,1000257,471196175421,10.0,1.0,9.14,metropolitan observation,Replacement card deck
477,657,07/16/2017,07/19/2017,1000109,115153344249,8.99,1.0,7.83,white blade,
477,657,07/16/2017,07/19/2017,1000055,101591922267,4.5,1.0,3.54,different gallon,
477,657,07/16/2017,07/19/2017,1000231,143325197317,35.0,1.0,35.0,kind stock-in-trade,
477,657,07/16/2017,07/19/2017,1000213,127912011186,35.0,1.0,24.5,meaningful wedding,
478,546,07/17/2017,07/30/2017,1000192,160410725471,24.95,1.0,22.81,left foxglove,
478,546,07/17/2017,07/30/2017,1000020,141628768843,8.99,1.0,8.22,liberal spinach,
479,700,07/18/2017,07/26/2017,1000109,115153344249,8.99,1.0,7.83,white blade,
480,42,07/18/2017,07/28/2017,1000115,187282230672,35.0,2.0,33.5,exclusive typewriter,
480,42,07/18/2017,07/28/2017,1000171,187071644897,35.0,1.0,24.5,olympic jot,
480,42,07/18/2017,07/28/2017,1000212,186039156892,25.0,1.0,23.93,delicate forest,
481,63,07/18/2017,07/25/2017,1000061,182893602000,9.99,3.0,9.99,global son,
481,63,07/18/2017,07/25/2017,1000102,148979734999,8.99,4.0,6.68,unfair fact,
482,128,07/18/2017,07/29/2017,1000167,266192882050,19.99,1.0,19.13,dual cactus Extension 4,
482,128,07/18/2017,07/29/2017,1000230,473355398342,10.0,1.0,10.0,standard duplexer,Replacement card deck
483,467,07/18/2017,07/25/2017,1000058,188156753317,9.99,1.0,8.28,excellent indication,
484,726,07/18/2017,07/28/2017,1000180,486079796909,5.0,1.0,3.93,minor laundry,Game Dices for rolls
484,726,07/18/2017,07/28/2017,1000052,328636514815,10.0,1.0,8.29,universal rabbi,A shirt for universal rabbi
484,726,07/18/2017,07/28/2017,1000020,141628768843,8.99,3.0,6.68,liberal spinach,
484,726,07/18/2017,07/28/2017,1000109,115153344249,8.99,2.0,8.22,white blade,
485,913,07/18/2017,07/23/2017,1000256,167958516470,19.99,1.0,15.71,inadequate faucet,
486,821,07/18/2017,07/28/2017,1000198,177920404963,33.99,1.0,25.25,distinctive philosophy,
486,821,07/18/2017,07/28/2017,1000115,187282230672,35.0,1.0,29.0,exclusive typewriter,
487,67,07/18/2017,07/26/2017,1000109,115153344249,8.99,1.0,8.6,white blade,
488,680,07/18/2017,07/22/2017,1000055,101591922267,4.5,1.0,3.54,different gallon,
489,740,07/18/2017,07/28/2017,1000079,118229850449,25.0,1.0,20.71,dull chairlift,
489,740,07/18/2017,07/28/2017,1000025,175211439308,12.99,2.0,9.65,safe constant,
490,797,07/18/2017,07/30/2017,1000192,160410725471,24.95,1.0,22.81,left foxglove,
491,957,07/18/2017,07/21/2017,1000150,186880256583,35.0,3.0,33.5,conceptual cobweb,
491,957,07/18/2017,07/21/2017,1000216,138812386935,19.99,2.0,18.28,soft bike,
491,957,07/18/2017,07/21/2017,1000191,155661081707,35.0,3.0,27.5,unlikely shoe-horn,
492,990,07/18/2017,07/21/2017,1000155,195722202378,15.0,1.0,10.5,dynamic eyeball,
493,564,07/18/2017,07/21/2017,1000066,118675935929,33.99,1.0,25.25,stingy sharon,
494,578,07/18/2017,07/30/2017,1000180,486079796909,5.0,2.0,4.14,minor laundry,Game Dices for rolls
494,578,07/18/2017,07/30/2017,1000148,104553406468,12.99,2.0,9.65,original explanation,
494,578,07/18/2017,07/30/2017,1000150,186880256583,35.0,1.0,35.0,conceptual cobweb,
495,661,07/18/2017,07/20/2017,1000185,153336251294,25.0,1.0,19.64,orthodox sunroom,
496,347,07/19/2017,07/21/2017,1000238,132304402752,35.0,3.0,27.5,golden clam,
497,282,07/19/2017,07/23/2017,1000198,177920404963,33.99,1.0,32.53,distinctive philosophy,
498,958,07/19/2017,07/22/2017,1000230,473355398342,10.0,2.0,7.0,standard duplexer,Replacement card deck
498,958,07/19/2017,07/22/2017,1000025,359318743577,15.0,1.0,13.71,safe constant,sunglasses for safe constant
498,958,07/19/2017,07/22/2017,1000200,131841112651,35.0,2.0,29.0,gothic cuckoo,
498,958,07/19/2017,07/22/2017,1000055,101591922267,4.5,1.0,4.5,different gallon,
499,779,07/20/2017,07/29/2017,1000018,121093345394,15.0,1.0,11.79,wild genetics,
499,779,07/20/2017,07/29/2017,1000185,153336251294,25.0,1.0,19.64,orthodox sunroom,
500,890,07/20/2017,07/28/2017,1000182,384802521530,15.0,1.0,14.36,fluffy particle,sunglasses for fluffy particle
500,890,07/20/2017,07/28/2017,1000243,367512096160,15.0,2.0,14.36,silent thought,sunglasses for silent thought
500,890,07/20/2017,07/28/2017,1000056,456880951768,15.0,2.0,14.36,brilliant dame,Replacement figurines
501,881,07/20/2017,07/24/2017,1000197,172591859143,4.5,2.0,4.31,gleaming trousers,
501,881,07/20/2017,07/24/2017,1000148,104553406468,12.99,3.0,11.32,original explanation,
502,648,07/20/2017,07/28/2017,1000055,101591922267,4.5,1.0,4.11,different gallon,
503,969,07/20/2017,07/29/2017,1000079,118229850449,25.0,3.0,21.79,dull chairlift,
504,988,07/21/2017,07/28/2017,1000082,159929577929,15.0,1.0,12.43,reliable nephew,
504,988,07/21/2017,07/28/2017,1000192,160410725471,24.95,1.0,23.88,left foxglove,
504,988,07/21/2017,07/28/2017,1000150,186880256583,35.0,1.0,24.5,conceptual cobweb,
504,988,07/21/2017,07/28/2017,1000238,132304402752,35.0,1.0,24.5,golden clam,
505,913,07/21/2017,07/24/2017,1000174,380140431212,10.0,3.0,7.0,promising title,A shirt for promising title
506,676,07/21/2017,07/29/2017,1000233,193519225127,33.99,2.0,23.79,russian great-grandmother,
506,676,07/21/2017,07/29/2017,1000003,144951251826,8.99,1.0,7.06,bitter command,
506,676,07/21/2017,07/29/2017,1000134,182378779835,10.0,2.0,7.0,mathematical passion,
507,306,07/21/2017,08/02/2017,1000155,195722202378,15.0,1.0,13.07,dynamic eyeball,
507,306,07/21/2017,08/02/2017,1000055,101591922267,4.5,4.0,3.54,different gallon,
507,306,07/21/2017,08/02/2017,1000128,172916175812,24.95,1.0,22.81,filthy search,
508,37,07/22/2017,07/28/2017,1000258,167784852301,35.0,1.0,30.5,big steamroller,
509,874,07/23/2017,07/27/2017,1000233,193519225127,33.99,2.0,23.79,russian great-grandmother,
509,874,07/23/2017,07/27/2017,1000025,175211439308,12.99,1.0,11.88,safe constant,
509,874,07/23/2017,07/27/2017,1000192,160410725471,24.95,1.0,17.46,left foxglove,
510,599,07/23/2017,07/26/2017,1000139,438779390197,5.0,1.0,4.14,outstanding detention,Game Dices for rolls
510,599,07/23/2017,07/26/2017,1000155,195722202378,15.0,1.0,13.71,dynamic eyeball,
511,406,07/23/2017,08/01/2017,1000109,115153344249,8.99,2.0,8.22,white blade,
511,406,07/23/2017,08/01/2017,1000095,109343951269,4.5,1.0,4.31,harsh yogurt,
512,633,07/23/2017,08/01/2017,1000153,164451986229,4.5,1.0,3.15,unwilling eave,
513,463,07/23/2017,07/29/2017,1000233,193519225127,33.99,1.0,29.62,russian great-grandmother,
514,842,07/23/2017,07/27/2017,1000192,160410725471,24.95,1.0,23.88,left foxglove,
514,842,07/23/2017,07/27/2017,1000153,164451986229,4.5,2.0,4.11,unwilling eave,
515,685,07/23/2017,07/26/2017,1000171,187071644897,35.0,1.0,33.5,olympic jot,
515,685,07/23/2017,07/26/2017,1000130,177897644317,24.95,1.0,23.88,careful crack,
516,929,07/23/2017,08/04/2017,1000066,118675935929,33.99,2.0,28.16,stingy sharon,
516,929,07/23/2017,08/04/2017,1000109,115153344249,8.99,1.0,6.29,white blade,
517,672,07/23/2017,07/27/2017,1000228,101903123748,24.95,2.0,17.46,crazy dame,
517,672,07/23/2017,07/27/2017,1000012,167337524450,8.99,1.0,7.45,smart edward,
517,672,07/23/2017,07/27/2017,1000066,118675935929,33.99,1.0,29.62,stingy sharon,
518,58,07/23/2017,07/25/2017,1000042,124321090955,12.99,2.0,11.88,mysterious bugle,
519,221,07/23/2017,08/03/2017,1000109,115153344249,8.99,1.0,8.99,white blade,
519,221,07/23/2017,08/03/2017,1000055,101591922267,4.5,1.0,4.31,different gallon,
520,167,07/23/2017,07/28/2017,1000066,118675935929,33.99,2.0,29.62,stingy sharon,
520,167,07/23/2017,07/28/2017,1000216,138812386935,19.99,1.0,19.99,soft bike,
521,309,07/23/2017,08/05/2017,1000154,152348612552,25.0,3.0,20.71,premier maestro,
521,309,07/23/2017,08/05/2017,1000102,148979734999,8.99,1.0,7.45,unfair fact,
522,888,07/23/2017,08/02/2017,1000148,486505226760,15.0,1.0,14.36,original explanation,Replacement figurines
522,888,07/23/2017,08/02/2017,1000238,398123801818,7.5,5.0,5.57,golden clam,a hat for golden clam
523,925,07/23/2017,08/04/2017,1000182,384802521530,15.0,1.0,13.71,fluffy particle,sunglasses for fluffy particle
523,925,07/23/2017,08/04/2017,1000020,141628768843,8.99,3.0,6.68,liberal spinach,
524,703,07/23/2017,08/04/2017,1000167,399902164361,7.5,1.0,6.54,dual cactus,a hat for dual cactus
525,434,07/23/2017,07/30/2017,1000032,134937796642,4.5,3.0,4.31,classical golf,
526,203,07/23/2017,08/05/2017,1000012,167337524450,8.99,1.0,6.68,smart edward,
526,203,07/23/2017,08/05/2017,1000107,176925017473,9.99,3.0,9.99,shy fleece,
527,25,07/23/2017,07/28/2017,1000216,138812386935,19.99,1.0,17.42,soft bike,
527,25,07/23/2017,07/28/2017,1000003,144951251826,8.99,1.0,8.22,bitter command,
527,25,07/23/2017,07/28/2017,1000109,115153344249,8.99,1.0,8.22,white blade,
528,40,07/24/2017,07/27/2017,1000153,164451986229,4.5,2.0,4.5,unwilling eave,
528,40,07/24/2017,07/27/2017,1000244,185407492438,35.0,1.0,27.5,uncomfortable mechanic,
529,920,07/24/2017,07/28/2017,1000055,101591922267,4.5,1.0,3.92,different gallon,
530,595,07/24/2017,08/02/2017,1000130,468511588498,10.0,1.0,7.86,careful crack,Replacement card deck
530,595,07/24/2017,08/02/2017,1000238,398123801818,7.5,1.0,7.5,golden clam,a hat for golden clam
531,214,07/24/2017,08/03/2017,1000177,453341470455,15.0,1.0,14.36,mixed semicolon,Replacement figurines
531,214,07/24/2017,08/03/2017,1000144,226624029834,10.0,1.0,10.0,comfortable pancreas Extension 1,
531,214,07/24/2017,08/03/2017,1000190,283281684904,10.0,2.0,7.86,robust deathwatch Extension 0,
531,214,07/24/2017,08/03/2017,1000032,230730304498,10.0,1.0,9.14,classical golf Extension 0,
531,214,07/24/2017,08/03/2017,1000062,467233904079,10.0,1.0,7.0,necessary folder,Replacement card deck
532,972,07/24/2017,07/28/2017,1000025,175211439308,12.99,2.0,9.09,safe constant,
533,828,07/25/2017,07/28/2017,1000095,109343951269,4.5,1.0,3.15,harsh yogurt,
534,710,07/25/2017,08/04/2017,1000025,175211439308,12.99,1.0,10.76,safe constant,
534,710,07/25/2017,08/04/2017,1000233,193519225127,33.99,3.0,25.25,russian great-grandmother,
535,439,07/25/2017,08/01/2017,1000268,184636131970,25.0,2.0,21.79,pleasant rainmaker,
536,282,07/26/2017,07/31/2017,1000238,132304402752,35.0,1.0,32.0,golden clam,
536,282,07/26/2017,07/31/2017,1000153,164451986229,4.5,2.0,3.92,unwilling eave,
536,282,07/26/2017,07/31/2017,1000192,160410725471,24.95,3.0,21.74,left foxglove,
536,282,07/26/2017,07/31/2017,1000103,124016555933,33.99,1.0,26.71,sparkling suitcase,
537,70,07/27/2017,07/29/2017,1000256,167958516470,19.99,1.0,16.56,inadequate faucet,
537,70,07/27/2017,07/29/2017,1000192,160410725471,24.95,1.0,22.81,left foxglove,
538,626,07/27/2017,08/02/2017,1000027,384346789752,10.0,1.0,9.57,mammoth shortwave,A shirt for mammoth shortwave
538,626,07/27/2017,08/02/2017,1000200,267154901716,19.99,2.0,16.56,gothic cuckoo Extension 2,
539,865,07/27/2017,08/05/2017,1000150,186880256583,35.0,1.0,29.0,conceptual cobweb,
540,211,07/27/2017,08/05/2017,1000230,473355398342,10.0,1.0,9.57,standard duplexer,Replacement card deck
541,151,07/27/2017,08/05/2017,1000216,138812386935,19.99,1.0,18.28,soft bike,
541,151,07/27/2017,08/05/2017,1000244,185407492438,35.0,2.0,33.5,uncomfortable mechanic,
542,726,07/27/2017,08/01/2017,1000258,167784852301,35.0,1.0,33.5,big steamroller,
542,726,07/27/2017,08/01/2017,1000200,131841112651,35.0,1.0,29.0,gothic cuckoo,
543,433,07/27/2017,08/09/2017,1000192,160410725471,24.95,1.0,19.6,left foxglove,
544,398,07/27/2017,08/06/2017,1000066,118675935929,33.99,1.0,29.62,stingy sharon,
544,398,07/27/2017,08/06/2017,1000058,188156753317,9.99,1.0,9.56,excellent indication,
545,991,07/27/2017,07/30/2017,1000150,186880256583,35.0,1.0,30.5,conceptual cobweb,
546,169,07/27/2017,07/31/2017,1000192,160410725471,24.95,2.0,18.53,left foxglove,
547,796,07/27/2017,07/29/2017,1000150,381795885667,15.0,1.0,11.14,conceptual cobweb,sunglasses for conceptual cobweb
548,750,07/27/2017,08/06/2017,1000040,175203595001,8.99,1.0,8.99,tame crib,
548,750,07/27/2017,08/06/2017,1000170,191211760776,35.0,1.0,26.0,urgent philippines,
548,750,07/27/2017,08/06/2017,1000192,160410725471,24.95,1.0,17.46,left foxglove,
549,948,07/27/2017,08/09/2017,1000171,368884401089,7.5,1.0,7.18,olympic jot,a hat for olympic jot
549,948,07/27/2017,08/09/2017,1000150,265943730408,5.0,1.0,3.71,conceptual cobweb Extension 0,
549,948,07/27/2017,08/09/2017,1000000,226714766285,10.0,1.0,9.57,revolutionary drizzle Extension 1,
549,948,07/27/2017,08/09/2017,1000156,322117063041,5.0,7.0,4.79,unconscious congresswoman,socks for unconscious congresswoman
550,871,07/27/2017,07/29/2017,1000191,155661081707,35.0,1.0,35.0,unlikely shoe-horn,
551,456,07/27/2017,08/04/2017,1000256,167958516470,19.99,2.0,15.71,inadequate faucet,
552,593,07/27/2017,08/08/2017,1000171,404357601290,10.0,2.0,9.14,olympic jot,Replacement card deck
553,426,07/27/2017,08/07/2017,1000076,141781173051,15.0,1.0,13.71,potential approval,
553,426,07/27/2017,08/07/2017,1000055,101591922267,4.5,1.0,3.73,different gallon,
553,426,07/27/2017,08/07/2017,1000102,148979734999,8.99,1.0,6.29,unfair fact,
553,426,07/27/2017,08/07/2017,1000153,164451986229,4.5,1.0,4.11,unwilling eave,
554,723,07/27/2017,08/07/2017,1000055,101591922267,4.5,4.0,3.54,different gallon,
554,723,07/27/2017,08/07/2017,1000076,141781173051,15.0,2.0,13.71,potential approval,
555,155,07/27/2017,08/05/2017,1000155,195722202378,15.0,1.0,13.07,dynamic eyeball,
556,578,07/27/2017,08/03/2017,1000249,246226561234,9.99,1.0,9.56,varied slope Extension 0,
557,916,07/27/2017,08/07/2017,1000106,106455227436,9.99,3.0,9.56,petite nickel,
558,122,07/27/2017,08/02/2017,1000066,118675935929,33.99,1.0,31.08,stingy sharon,
559,746,07/27/2017,08/01/2017,1000115,187282230672,35.0,2.0,27.5,exclusive typewriter,
560,980,07/27/2017,08/04/2017,1000163,189648453939,19.99,2.0,15.71,violent eyelid,
561,835,07/27/2017,08/06/2017,1000211,132132079206,15.0,2.0,13.71,prominent brazil,
562,819,07/27/2017,08/09/2017,1000172,467029104686,5.0,1.0,3.93,super analysis,Game Dices for rolls
562,819,07/27/2017,08/09/2017,1000153,164451986229,4.5,1.0,3.34,unwilling eave,
562,819,07/27/2017,08/09/2017,1000055,101591922267,4.5,1.0,4.11,different gallon,
563,931,07/27/2017,08/06/2017,1000102,148979734999,8.99,2.0,7.06,unfair fact,
564,705,07/27/2017,08/09/2017,1000099,400671800721,15.0,1.0,12.43,zany campaign,Replacement figurines
564,705,07/27/2017,08/09/2017,1000176,455485377279,5.0,1.0,4.57,beneficial mind,Game Dices for rolls
564,705,07/27/2017,08/09/2017,1000182,384802521530,15.0,1.0,10.5,fluffy particle,sunglasses for fluffy particle
564,705,07/27/2017,08/09/2017,1000246,161793147487,12.99,2.0,12.43,environmental apse,
564,705,07/27/2017,08/09/2017,1000003,144951251826,8.99,1.0,7.06,bitter command,
565,878,07/27/2017,08/06/2017,1000025,175211439308,12.99,1.0,12.99,safe constant,
566,154,07/27/2017,08/08/2017,1000056,305702508275,15.0,1.0,13.71,brilliant dame,sunglasses for brilliant dame
567,470,07/27/2017,07/30/2017,1000082,159929577929,15.0,1.0,13.71,reliable nephew,
567,470,07/27/2017,07/30/2017,1000095,109343951269,4.5,2.0,3.92,harsh yogurt,
568,189,07/27/2017,08/02/2017,1000076,141781173051,15.0,1.0,10.5,potential approval,
568,189,07/27/2017,08/02/2017,1000079,118229850449,25.0,1.0,19.64,dull chairlift,
568,189,07/27/2017,08/02/2017,1000193,123206535388,33.99,2.0,25.25,high brassiere,
569,110,07/27/2017,08/09/2017,1000258,167784852301,35.0,1.0,24.5,big steamroller,
569,110,07/27/2017,08/09/2017,1000150,186880256583,35.0,1.0,26.0,conceptual cobweb,
569,110,07/27/2017,08/09/2017,1000148,104553406468,12.99,3.0,10.21,original explanation,
570,842,07/27/2017,08/09/2017,1000109,115153344249,8.99,1.0,8.99,white blade,
571,933,07/27/2017,08/05/2017,1000130,177897644317,24.95,1.0,17.46,careful crack,
572,773,07/27/2017,08/02/2017,1000233,193519225127,33.99,1.0,33.99,russian great-grandmother,
572,773,07/27/2017,08/02/2017,1000048,138479070674,12.99,1.0,10.21,isolated death,
573,63,07/27/2017,08/04/2017,1000148,104553406468,12.99,1.0,12.43,original explanation,
574,897,07/28/2017,08/04/2017,1000166,188160550480,4.5,1.0,3.73,dangerous bolero,
575,617,07/28/2017,07/30/2017,1000180,486079796909,5.0,1.0,4.36,minor laundry,Game Dices for rolls
575,617,07/28/2017,07/30/2017,1000025,359318743577,15.0,3.0,11.14,safe constant,sunglasses for safe constant
576,546,07/28/2017,08/09/2017,1000238,132304402752,35.0,1.0,26.0,golden clam,
577,427,07/28/2017,08/03/2017,1000128,172916175812,24.95,1.0,22.81,filthy search,
577,427,07/28/2017,08/03/2017,1000025,175211439308,12.99,1.0,10.76,safe constant,
578,121,07/28/2017,08/03/2017,1000238,132304402752,35.0,1.0,33.5,golden clam,
578,121,07/28/2017,08/03/2017,1000256,167958516470,19.99,1.0,14.85,inadequate faucet,
579,779,07/28/2017,08/01/2017,1000192,160410725471,24.95,1.0,23.88,left foxglove,
580,232,07/28/2017,08/08/2017,1000046,115899657430,25.0,3.0,18.57,exact age,
581,107,07/28/2017,08/04/2017,1000109,115153344249,8.99,2.0,8.99,white blade,
582,511,07/28/2017,07/31/2017,1000124,258714790367,19.99,1.0,15.71,post-war skywalk Extension 1,
583,565,07/28/2017,08/08/2017,1000055,101591922267,4.5,2.0,4.31,different gallon,
584,772,07/28/2017,08/01/2017,1000263,121259905065,12.99,1.0,11.32,puzzled sandra,
584,772,07/28/2017,08/01/2017,1000009,109568617984,9.99,5.0,7.42,damp stepmother,
585,569,07/28/2017,08/04/2017,1000155,195722202378,15.0,2.0,12.43,dynamic eyeball,
585,569,07/28/2017,08/04/2017,1000055,101591922267,4.5,2.0,3.54,different gallon,
586,823,07/28/2017,08/04/2017,1000079,118229850449,25.0,1.0,21.79,dull chairlift,
587,888,07/28/2017,08/05/2017,1000025,175211439308,12.99,1.0,10.21,safe constant,
587,888,07/28/2017,08/05/2017,1000055,101591922267,4.5,2.0,4.31,different gallon,
588,726,07/28/2017,07/30/2017,1000003,144951251826,8.99,2.0,8.99,bitter command,
588,726,07/28/2017,07/30/2017,1000263,121259905065,12.99,1.0,9.09,puzzled sandra,
589,226,07/29/2017,08/08/2017,1000220,120334390616,4.5,1.0,3.54,busy eagle,
589,226,07/29/2017,08/08/2017,1000039,157789013108,10.0,1.0,8.29,elegant morning,
590,542,07/29/2017,08/11/2017,1000233,193519225127,33.99,2.0,28.16,russian great-grandmother,
591,281,07/29/2017,08/06/2017,1000109,115153344249,8.99,1.0,8.99,white blade,
591,281,07/29/2017,08/06/2017,1000128,172916175812,24.95,1.0,23.88,filthy search,
591,281,07/29/2017,08/06/2017,1000200,131841112651,35.0,1.0,33.5,gothic cuckoo,
592,465,07/29/2017,08/02/2017,1000268,184636131970,25.0,3.0,25.0,pleasant rainmaker,
592,465,07/29/2017,08/02/2017,1000150,186880256583,35.0,1.0,24.5,conceptual cobweb,
593,677,07/29/2017,08/09/2017,1000258,167784852301,35.0,2.0,27.5,big steamroller,
593,677,07/29/2017,08/09/2017,1000128,172916175812,24.95,1.0,17.46,filthy search,
593,677,07/29/2017,08/09/2017,1000012,167337524450,8.99,1.0,7.06,smart edward,
594,815,07/29/2017,08/10/2017,1000055,101591922267,4.5,1.0,3.54,different gallon,
594,815,07/29/2017,08/10/2017,1000190,108764708187,35.0,2.0,29.0,robust deathwatch,
594,815,07/29/2017,08/10/2017,1000109,115153344249,8.99,1.0,8.99,white blade,
594,815,07/29/2017,08/10/2017,1000148,104553406468,12.99,2.0,9.65,original explanation,
595,545,07/29/2017,07/31/2017,1000082,159929577929,15.0,1.0,10.5,reliable nephew,
596,730,07/30/2017,08/12/2017,1000129,138948775138,8.99,1.0,8.99,extensive ptarmigan,
597,997,07/30/2017,08/01/2017,1000148,104553406468,12.99,1.0,9.09,original explanation,
598,779,07/31/2017,08/05/2017,1000192,160410725471,24.95,1.0,19.6,left foxglove,
598,779,07/31/2017,08/05/2017,1000258,167784852301,35.0,5.0,24.5,big steamroller,
598,779,07/31/2017,08/05/2017,1000155,195722202378,15.0,1.0,13.71,dynamic eyeball,
599,102,07/31/2017,08/06/2017,1000139,438779390197,5.0,1.0,3.93,outstanding detention,Game Dices for rolls
599,102,07/31/2017,08/06/2017,1000190,268537102221,10.0,1.0,10.0,robust deathwatch Extension 1,
599,102,07/31/2017,08/06/2017,1000082,159929577929,15.0,1.0,13.07,reliable nephew,
600,636,07/31/2017,08/03/2017,1000233,193519225127,33.99,2.0,29.62,russian great-grandmother,
600,636,07/31/2017,08/03/2017,1000152,130640064374,8.99,1.0,6.68,armed insulation,
600,636,07/31/2017,08/03/2017,1000216,138812386935,19.99,1.0,18.28,soft bike,
601,975,07/31/2017,08/08/2017,1000055,101591922267,4.5,2.0,4.31,different gallon,
601,975,07/31/2017,08/08/2017,1000268,184636131970,25.0,1.0,22.86,pleasant rainmaker,
602,801,07/31/2017,08/07/2017,1000200,131841112651,35.0,3.0,26.0,gothic cuckoo,
603,373,08/01/2017,08/13/2017,1000061,182893602000,9.99,1.0,7.42,global son,
604,236,08/01/2017,08/05/2017,1000200,131841112651,35.0,1.0,29.0,gothic cuckoo,
604,236,08/01/2017,08/05/2017,1000066,118675935929,33.99,2.0,26.71,stingy sharon,
605,761,08/01/2017,08/08/2017,1000167,260495970276,9.99,2.0,6.99,dual cactus Extension 3,
605,761,08/01/2017,08/08/2017,1000150,261616360908,10.0,1.0,9.57,conceptual cobweb Extension 4,
605,761,08/01/2017,08/08/2017,1000144,376006796654,7.5,1.0,7.18,comfortable pancreas,a hat for comfortable pancreas
605,761,08/01/2017,08/08/2017,1000115,187282230672,35.0,2.0,26.0,exclusive typewriter,
605,761,08/01/2017,08/08/2017,1000025,175211439308,12.99,1.0,9.65,safe constant,
606,357,08/01/2017,08/05/2017,1000263,121259905065,12.99,1.0,11.88,puzzled sandra,
607,984,08/01/2017,08/11/2017,1000150,186880256583,35.0,1.0,24.5,conceptual cobweb,
608,724,08/01/2017,08/09/2017,1000192,160410725471,24.95,1.0,22.81,left foxglove,
608,724,08/01/2017,08/09/2017,1000055,101591922267,4.5,1.0,4.31,different gallon,
609,279,08/01/2017,08/08/2017,1000099,400671800721,15.0,1.0,13.07,zany campaign,Replacement figurines
610,286,08/01/2017,08/09/2017,1000257,131625732236,4.5,9.0,4.5,metropolitan observation,
611,339,08/01/2017,08/07/2017,1000148,104553406468,12.99,1.0,9.65,original explanation,
611,339,08/01/2017,08/07/2017,1000003,144951251826,8.99,1.0,8.22,bitter command,
611,339,08/01/2017,08/07/2017,1000128,172916175812,24.95,1.0,19.6,filthy search,
612,929,08/01/2017,08/14/2017,1000124,252863618335,10.0,2.0,7.43,post-war skywalk Extension 4,
612,929,08/01/2017,08/14/2017,1000238,431266652277,5.0,1.0,4.14,golden clam,Game Dices for rolls
613,655,08/01/2017,08/10/2017,1000055,101591922267,4.5,1.0,3.54,different gallon,
613,655,08/01/2017,08/10/2017,1000079,118229850449,25.0,1.0,20.71,dull chairlift,
614,563,08/01/2017,08/14/2017,1000150,186880256583,35.0,1.0,32.0,conceptual cobweb,
615,997,08/01/2017,08/07/2017,1000238,132304402752,35.0,2.0,35.0,golden clam,
615,997,08/01/2017,08/07/2017,1000148,104553406468,12.99,3.0,9.09,original explanation,
616,452,08/01/2017,08/11/2017,1000256,167958516470,19.99,2.0,18.28,inadequate faucet,
616,452,08/01/2017,08/11/2017,1000190,108764708187,35.0,1.0,29.0,robust deathwatch,
