Area_Id,Area_Name,County,State,State_Id,Country,ZipCode,population
3854,Martinsville,Henry,Virginia,VA,United States,24112,28791
3855,Columbus,Platte,Nebraska,NE,United States,68601,28791
3856,Minneapolis,Anoka,Minnesota,MN,United States,55421,28784
3857,Circle Pines,Anoka,Minnesota,MN,United States,55014,28782
3858,Centereach,Suffolk,New York,NY,United States,11720,28773
3859,Flower Mound,Denton,Texas,TX,United States,75022,28773
3860,Portland,Multnomah,Oregon,OR,United States,01854,28770
3861,Lowell,Middlesex,Massachusetts,MA,United States,97212,28770
3862,Medford,Suffolk,New York,NY,United States,11763,28769
3863,Central Point,Jackson,Oregon,OR,United States,97502,28769
3864,Lakewood,Pierce,Washington,WA,United States,98498,28764
3865,Maumee,Lucas,Ohio,OH,United States,43537,28762
3866,Farmington,St. Francois,Missouri,MO,United States,63640,28762
3867,Riverhead,Suffolk,New York,NY,United States,11901,28760
3868,Los Angeles,Los Angeles,California,CA,United States,45244,28755
3869,Cincinnati,Hamilton,Ohio,OH,United States,90061,28755
3870,Saint Paul,Washington,Minnesota,MN,United States,55128,28752
3871,San Luis Obispo,San Luis Obispo,California,CA,United States,93401,28751
3872,Stoughton,Norfolk,Massachusetts,MA,United States,02072,28742
3873,Tualatin,Washington,Oregon,OR,United States,46804,28740
3874,Fort Wayne,Allen,Indiana,IN,United States,97062,28740
3875,Greenwood,Greenwood,South Carolina,SC,United States,29646,28739
3876,Glastonbury,Hartford,Connecticut,CT,United States,06033,28738
3877,Baltimore,Baltimore,Maryland,MD,United States,21216,28733
3878,San German,San Germán,Puerto Rico,PR,United States,00683,28710
3879,Yorktown Heights,Westchester,New York,NY,United States,10598,28708
3880,Seattle,King,Washington,WA,United States,98116,28705
3881,Naples,Collier,Florida,FL,United States,34112,28702
3882,Sandy,Salt Lake,Utah,UT,United States,84092,28699
3883,Lewis Center,Delaware,Ohio,OH,United States,43035,28687
3884,East Haven,New Haven,Connecticut,CT,United States,06512,28682
3885,Lake In The Hills,McHenry,Illinois,IL,United States,60156,28681
3886,East Orange,Essex,New Jersey,NJ,United States,07018,28680
3887,Oceanside,Nassau,New York,NY,United States,11572,28673
3888,Austin,Mower,Minnesota,MN,United States,55912,28658
3889,New York,New York,New York,NY,United States,10013,28657
3890,Overland Park,Johnson,Kansas,KS,United States,66213,28655
3891,Atlanta,Fulton,Georgia,GA,United States,30324,28654
3892,Clarksburg,Harrison,West Virginia,WV,United States,26301,28652
3893,Mason City,Cerro Gordo,Iowa,IA,United States,50401,28647
3894,Parkersburg,Wood,West Virginia,WV,United States,26101,28644
3895,Milwaukee,Milwaukee,Wisconsin,WI,United States,53223,28640
3896,Bayamon,Bayamón,Puerto Rico,PR,United States,00961,28638
3897,Baltimore,Baltimore,Maryland,MD,United States,21209,28621
3898,Tampa,Hillsborough,Florida,FL,United States,33625,28619
3899,Riverside,Burlington,New Jersey,NJ,United States,08075,28617
3900,Aiken,Aiken,South Carolina,SC,United States,29801,28610
3901,Altoona,Blair,Pennsylvania,PA,United States,16602,28609
3902,Grandville,Kent,Michigan,MI,United States,49418,28607
3903,Atlanta,Fulton,Georgia,GA,United States,30310,28597
3904,Las Cruces,Doña Ana,New Mexico,NM,United States,88011,28594
3905,Kingwood,Harris,Texas,TX,United States,77345,28593
3906,Los Angeles,Los Angeles,California,CA,United States,30741,28592
3907,Rossville,Walker,Georgia,GA,United States,90038,28592
3908,Cleveland,Cuyahoga,Ohio,OH,United States,44128,28588
3909,Loxahatchee,Palm Beach,Florida,FL,United States,33470,28587
3910,Minneapolis,Hennepin,Minnesota,MN,United States,44052,28586
3911,Lisle,DuPage,Illinois,IL,United States,55404,28586
3912,Lorain,Lorain,Ohio,OH,United States,60532,28586
3913,North Platte,Lincoln,Nebraska,NE,United States,69101,28576
3914,Belleville,St. Clair,Illinois,IL,United States,62226,28575
3915,Harbor City,Los Angeles,California,CA,United States,90710,28566
3916,Gettysburg,Adams,Pennsylvania,PA,United States,17325,28563
3917,Nashua,Hillsborough,New Hampshire,NH,United States,03062,28550
3918,Gainesville,Cooke,Texas,TX,United States,76240,28546
3919,Tampa,Hillsborough,Florida,FL,United States,33618,28544
3920,Cleveland,Cuyahoga,Ohio,OH,United States,23222,28542
3921,Richmond,Henrico,Virginia,VA,United States,44129,28542
3922,Bastrop,Bastrop,Texas,TX,United States,78602,28536
3923,Bayside,Queens,New York,NY,United States,11361,28531
3924,West Springfield,Hampden,Massachusetts,MA,United States,01089,28527
3925,Brenham,Washington,Texas,TX,United States,77833,28507
3926,Forest Park,Clayton,Georgia,GA,United States,30297,28503
3927,Ponte Vedra Beach,St. Johns,Florida,FL,United States,32082,28503
3928,Green Cove Springs,Clay,Florida,FL,United States,32043,28501
3929,Pittsburgh,Allegheny,Pennsylvania,PA,United States,15236,28499
3930,Des Plaines,Cook,Illinois,IL,United States,60018,28477
3931,Falls Church,Fairfax,Virginia,VA,United States,22041,28476
3932,Middletown,Butler,Ohio,OH,United States,45042,28475
3933,Sulphur,Calcasieu,Louisiana,LA,United States,70663,28475
3934,Utica,Macomb,Michigan,MI,United States,48317,28474
3935,Marysville,Snohomish,Washington,WA,United States,98271,28473
3936,Casper,Natrona,Wyoming,WY,United States,82604,28470
3937,Palm Springs,Riverside,California,CA,United States,92262,28463
3938,Ponchatoula,Tangipahoa,Louisiana,LA,United States,70454,28461
3939,Emporia,Lyon,Kansas,KS,United States,66801,28450
3940,Burbank,Cook,Illinois,IL,United States,60459,28447
3941,Oxford,Butler,Ohio,OH,United States,45056,28443
3942,Kuna,Ada,Idaho,ID,United States,83634,28443
3943,Knoxville,Knox,Tennessee,TN,United States,37931,28440
3944,Oxnard,Ventura,California,CA,United States,93035,28426
3945,Wesley Chapel,Pasco,Florida,FL,United States,33544,28417
3946,Westport,Fairfield,Connecticut,CT,United States,06880,28413
3947,Cornelius,Mecklenburg,North Carolina,NC,United States,28031,28408
3948,Honolulu,Honolulu,Hawaii,HI,United States,53217,28398
3949,Milwaukee,Milwaukee,Wisconsin,WI,United States,96825,28398
3950,Woodland Hills,Los Angeles,California,CA,United States,91364,28395
3951,Wasco,Kern,California,CA,United States,93280,28394
3952,Englewood,Bergen,New Jersey,NJ,United States,07631,28390
3953,Nutley,Essex,New Jersey,NJ,United States,07110,28385
3954,Del Valle,Travis,Texas,TX,United States,78617,28376
3955,Somerville,Middlesex,Massachusetts,MA,United States,02145,28372
3956,Mulberry,Polk,Florida,FL,United States,33860,28372
3957,Indianapolis,Marion,Indiana,IN,United States,46205,28367
3958,Astoria,Queens,New York,NY,United States,11102,28359
3959,Port Saint Lucie,St. Lucie,Florida,FL,United States,34986,28354
3960,Burlington,Des Moines,Iowa,IA,United States,52601,28354
3961,Arlington,Tarrant,Texas,TX,United States,76018,28353
3962,Houston,Harris,Texas,TX,United States,77091,28351
3963,Portland,Multnomah,Oregon,OR,United States,20705,28348
3964,Beltsville,Prince George's,Maryland,MD,United States,39466,28348
3965,Picayune,Pearl River,Mississippi,MS,United States,97214,28348
3966,Palatka,Putnam,Florida,FL,United States,32177,28343
3967,Riverview,Hillsborough,Florida,FL,United States,33569,28342
3968,Saugus,Essex,Massachusetts,MA,United States,01906,28334
3969,Patterson,Stanislaus,California,CA,United States,95363,28333
3970,Irvine,Orange,California,CA,United States,92604,28330
3971,Fajardo,Fajardo,Puerto Rico,PR,United States,00738,28329
3972,Riverdale,Cook,Illinois,IL,United States,60827,28327
3973,Tiffin,Seneca,Ohio,OH,United States,44883,28326
3974,Franklin,Macon,North Carolina,NC,United States,28734,28315
3975,Flint,Genesee,Michigan,MI,United States,48506,28308
3976,Sonora,Tuolumne,California,CA,United States,78332,28301
3977,Alice,Jim Wells,Texas,TX,United States,95370,28301
3978,Jenison,Ottawa,Michigan,MI,United States,49428,28299
3979,Benicia,Solano,California,CA,United States,94510,28297
3980,Lansing,Cook,Illinois,IL,United States,60438,28291
3981,Amarillo,Potter,Texas,TX,United States,79106,28289
3982,Arvada,Jefferson,Colorado,CO,United States,80005,28287
3983,Claremore,Rogers,Oklahoma,OK,United States,74017,28285
3984,New Smyrna Beach,Volusia,Florida,FL,United States,32168,28284
3985,Stockton,San Joaquin,California,CA,United States,95212,28281
3986,Cuyahoga Falls,Summit,Ohio,OH,United States,44221,28271
3987,Daytona Beach,Volusia,Florida,FL,United States,32117,28266
3988,Trenton,Mercer,New Jersey,NJ,United States,02132,28263
3989,West Roxbury,Suffolk,Massachusetts,MA,United States,08611,28263
3990,Wyoming,Kent,Michigan,MI,United States,49519,28262
3991,Abilene,Taylor,Texas,TX,United States,79605,28259
3992,Minneapolis,Anoka,Minnesota,MN,United States,55448,28258
3993,Minneapolis,Hennepin,Minnesota,MN,United States,55429,28257
3994,Providence,Providence,Rhode Island,RI,United States,02906,28254
3995,Beeville,Bee,Texas,TX,United States,78102,28253
3996,Kahului,Maui,Hawaii,HI,United States,96732,28240
3997,Columbia,Lexington,South Carolina,SC,United States,29212,28234
3998,New York,New York,New York,NY,United States,10036,28231
3999,Newport News,Newport News,Virginia,VA,United States,23606,28222
4000,Corpus Christi,Nueces,Texas,TX,United States,78410,28210
4001,Montgomery,Kendall,Illinois,IL,United States,60538,28206
4002,Beaufort,Beaufort,South Carolina,SC,United States,29906,28205
4003,Utica,Macomb,Michigan,MI,United States,48316,28203
4004,Jefferson,Jackson,Georgia,GA,United States,30549,28195
4005,Utica,Macomb,Michigan,MI,United States,48315,28188
4006,Defiance,Defiance,Ohio,OH,United States,43512,28172
4007,Davenport,Scott,Iowa,IA,United States,52804,28169
4008,Stevens Point,Portage,Wisconsin,WI,United States,54481,28166
4009,Lincoln,Lancaster,Nebraska,NE,United States,68506,28161
4010,San Jose,Santa Clara,California,CA,United States,95133,28158
4011,Mountain Home,Baxter,Arkansas,AR,United States,72653,28157
4012,Avon Park,Highlands,Florida,FL,United States,33825,28151
4013,Bellevue,King,Washington,WA,United States,98007,28147
4014,Duluth,St. Louis,Minnesota,MN,United States,55811,28146
4015,Montgomery,Montgomery,Texas,TX,United States,77356,28144
4016,Paducah,McCracken,Kentucky,KY,United States,42003,28141
4017,Houston,Harris,Texas,TX,United States,77023,28122
4018,Centreville,Fairfax,Virginia,VA,United States,20121,28120
4019,Soddy Daisy,Hamilton,Tennessee,TN,United States,37379,28115
4020,Powell,Knox,Tennessee,TN,United States,37849,28109
4021,Gibsonia,Allegheny,Pennsylvania,PA,United States,15044,28105
4022,Logansport,Cass,Indiana,IN,United States,46947,28104
4023,Lehigh Acres,Lee,Florida,FL,United States,33971,28101
4024,El Paso,El Paso,Texas,TX,United States,79930,28091
4025,Salinas,Monterey,California,CA,United States,93901,28089
4026,Barranquitas,Barranquitas,Puerto Rico,PR,United States,00794,28088
4027,Dearborn,Wayne,Michigan,MI,United States,48124,28086
4028,Burlington,Middlesex,Massachusetts,MA,United States,01803,28077
4029,Dalton,Whitfield,Georgia,GA,United States,30720,28067
4030,Palm Harbor,Pinellas,Florida,FL,United States,34684,28058
4031,Canandaigua,Ontario,New York,NY,United States,14424,28055
4032,Melrose,Middlesex,Massachusetts,MA,United States,02176,28054
4033,Greensboro,Guilford,North Carolina,NC,United States,27455,28052
4034,Clemmons,Forsyth,North Carolina,NC,United States,27012,28051
4035,Houston,Harris,Texas,TX,United States,77018,28049
4036,Naranjito,Naranjito,Puerto Rico,PR,United States,00719,28048
4037,Erlanger,Kenton,Kentucky,KY,United States,41018,28047
4038,East Chicago,Lake,Indiana,IN,United States,46312,28044
4039,Bremerton,Kitsap,Washington,WA,United States,98311,28042
4040,Kingsport,Sullivan,Tennessee,TN,United States,37664,28040
4041,Uniontown,Summit,Ohio,OH,United States,44685,28029
4042,Seattle,King,Washington,WA,United States,98107,28025
4043,Deridder,Beauregard,Louisiana,LA,United States,70634,28024
4044,Columbus,Franklin,Ohio,OH,United States,43220,28019
4045,Mcalester,Pittsburg,Oklahoma,OK,United States,74501,28019
4046,Dallas,Dallas,Texas,TX,United States,75212,28017
4047,Spring,Montgomery,Texas,TX,United States,46176,28014
4048,Shelbyville,Shelby,Indiana,IN,United States,77380,28014
4049,Saint Petersburg,Pinellas,Florida,FL,United States,33705,28013
4050,Philadelphia,Philadelphia,Pennsylvania,PA,United States,19130,28010
4051,Seattle,King,Washington,WA,United States,98106,27997
4052,Houston,Harris,Texas,TX,United States,77039,27987
4053,Monroe,Ouachita,Louisiana,LA,United States,71202,27985
4054,Downers Grove,DuPage,Illinois,IL,United States,60515,27978
4055,Burbank,Los Angeles,California,CA,United States,91504,27975
4056,Rochester,Oakland,Michigan,MI,United States,48306,27974
4057,Blacklick,Franklin,Ohio,OH,United States,43004,27972
4058,Deerfield Beach,Broward,Florida,FL,United States,33441,27963
4059,Imperial,Jefferson,Missouri,MO,United States,63052,27943
4060,San Antonio,Bexar,Texas,TX,United States,78212,27940
4061,Wesley Chapel,Pasco,Florida,FL,United States,33543,27933
4062,New Bern,Craven,North Carolina,NC,United States,28560,27928
4063,Colorado Springs,El Paso,Colorado,CO,United States,80919,27922
4064,West Valley City,Salt Lake,Utah,UT,United States,84128,27921
4065,Tacoma,Pierce,Washington,WA,United States,31794,27918
4066,Tifton,Tift,Georgia,GA,United States,98409,27918
4067,Great Falls,Cascade,Montana,MT,United States,59404,27914
4068,New Orleans,Jefferson,Louisiana,LA,United States,70123,27906
4069,Coos Bay,Coos,Oregon,OR,United States,97420,27906
4070,Lakewood,Los Angeles,California,CA,United States,90713,27905
4071,Whitehall,Lehigh,Pennsylvania,PA,United States,18052,27896
4072,Fort Lauderdale,Broward,Florida,FL,United States,33314,27895
4073,Littleton,Douglas,Colorado,CO,United States,80130,27892
4074,Phoenix,Maricopa,Arizona,AZ,United States,85014,27888
4075,Fort Dodge,Webster,Iowa,IA,United States,50501,27881
4076,Dallas,Collin,Texas,TX,United States,75252,27880
4077,Doylestown,Bucks,Pennsylvania,PA,United States,18901,27875
4078,Anderson,Anderson,South Carolina,SC,United States,29625,27875
4079,Reno,Washoe,Nevada,NV,United States,89511,27874
4080,Redwood City,San Mateo,California,CA,United States,94062,27871
4081,Davenport,Scott,Iowa,IA,United States,52806,27869
4082,Harvey,Cook,Illinois,IL,United States,60426,27863
4083,Arlington,Middlesex,Massachusetts,MA,United States,02474,27853
4084,Warrensburg,Johnson,Missouri,MO,United States,64093,27853
4085,Orlando,Orange,Florida,FL,United States,32819,27849
4086,Crowley,Tarrant,Texas,TX,United States,76036,27835
4087,Los Angeles,Los Angeles,California,CA,United States,90017,27832
4088,Lynchburg,Campbell,Virginia,VA,United States,24501,27828
4089,Hartford,Hartford,Connecticut,CT,United States,06114,27823
4090,Taylorsville,Alexander,North Carolina,NC,United States,28681,27820
4091,Newton,Catawba,North Carolina,NC,United States,28658,27818
4092,Jonesborough,Washington,Tennessee,TN,United States,37659,27813
4093,Queens Village,Queens,New York,NY,United States,11429,27808
4094,Plant City,Hillsborough,Florida,FL,United States,32563,27807
4095,Gulf Breeze,Santa Rosa,Florida,FL,United States,33563,27807
4096,Saint Louis,St. Louis,Missouri,MO,United States,63118,27805
4097,Kalamazoo,Kalamazoo,Michigan,MI,United States,49006,27793
4098,Peyton,El Paso,Colorado,CO,United States,80831,27786
4099,Crawfordsville,Montgomery,Indiana,IN,United States,47933,27780
4100,Pittsburgh,Allegheny,Pennsylvania,PA,United States,15227,27774
4101,Wichita,Sedgwick,Kansas,KS,United States,67207,27774
4102,Chicago,Cook,Illinois,IL,United States,60655,27771
4103,Clinton,Anderson,Tennessee,TN,United States,37716,27768
4104,Saint Paul,Dakota,Minnesota,MN,United States,55118,27767
4105,Stroudsburg,Monroe,Pennsylvania,PA,United States,18360,27759
4106,Milwaukee,Milwaukee,Wisconsin,WI,United States,53213,27755
4107,Elgin,Kershaw,South Carolina,SC,United States,29045,27751
4108,Locust Grove,Henry,Georgia,GA,United States,30248,27747
4109,Dahlonega,Lumpkin,Georgia,GA,United States,30533,27738
4110,Cleveland,Cuyahoga,Ohio,OH,United States,44135,27732
4111,Los Angeles,Los Angeles,California,CA,United States,90035,27725
4112,Cincinnati,Hamilton,Ohio,OH,United States,45230,27721
4113,Rochester,Monroe,New York,NY,United States,14606,27711
4114,Clayton,Johnston,North Carolina,NC,United States,27527,27711
4115,Plainfield,Will,Illinois,IL,United States,60544,27709
4116,Austin,Williamson,Texas,TX,United States,78729,27707
4117,Mount Pleasant,Titus,Texas,TX,United States,75455,27700
4118,Branford,New Haven,Connecticut,CT,United States,06405,27699
4119,Canton,Madison,Mississippi,MS,United States,39046,27693
4120,Lincoln,Lancaster,Nebraska,NE,United States,68502,27685
4121,Prattville,Autauga,Alabama,AL,United States,36067,27682
4122,Tyler,Smith,Texas,TX,United States,75702,27678
4123,Howard Beach,Queens,New York,NY,United States,11414,27672
4124,Austin,Travis,Texas,TX,United States,78746,27671
4125,Garden City,Nassau,New York,NY,United States,11530,27669
4126,Glen Cove,Nassau,New York,NY,United States,11542,27666
4127,Schenectady,Schenectady,New York,NY,United States,12302,27665
4128,Austin,Travis,Texas,TX,United States,78731,27664
4129,Skokie,Cook,Illinois,IL,United States,60077,27653
4130,Blackfoot,Bingham,Idaho,ID,United States,83221,27651
4131,Palo Alto,Santa Clara,California,CA,United States,77071,27650
4132,Houston,Harris,Texas,TX,United States,94306,27650
4133,Severna Park,Anne Arundel,Maryland,MD,United States,21146,27634
4134,Marion,Williamson,Illinois,IL,United States,62959,27630
4135,Salt Lake City,Salt Lake,Utah,UT,United States,84115,27627
4136,Seattle,King,Washington,WA,United States,98146,27622
4137,North Port,Sarasota,Florida,FL,United States,34287,27620
4138,North Attleboro,Bristol,Massachusetts,MA,United States,02760,27615
4139,Jacksonville Beach,Duval,Florida,FL,United States,32250,27612
4140,Bismarck,Burleigh,North Dakota,ND,United States,58504,27607
4141,Oak Forest,Cook,Illinois,IL,United States,60452,27605
4142,West Bend,Washington,Wisconsin,WI,United States,53095,27596
4143,Milton,Norfolk,Massachusetts,MA,United States,02186,27590
4144,Worcester,Worcester,Massachusetts,MA,United States,01605,27587
4145,Vidor,Orange,Texas,TX,United States,77662,27587
4146,Lithia Springs,Douglas,Georgia,GA,United States,28112,27580
4147,Monroe,Union,North Carolina,NC,United States,30122,27580
4148,Breaux Bridge,St. Martin,Louisiana,LA,United States,70517,27580
4149,Riverdale,Clayton,Georgia,GA,United States,30296,27579
4150,Spartanburg,Spartanburg,South Carolina,SC,United States,29303,27575
4151,Pittsburgh,Allegheny,Pennsylvania,PA,United States,15217,27566
4152,Ankeny,Polk,Iowa,IA,United States,50021,27566
4153,Napa,Napa,California,CA,United States,94559,27564
4154,North Wales,Montgomery,Pennsylvania,PA,United States,19454,27562
4155,Venice,Los Angeles,California,CA,United States,12010,27556
4156,Amsterdam,Montgomery,New York,NY,United States,90291,27556
4157,Monroeville,Allegheny,Pennsylvania,PA,United States,15146,27541
4158,Warwick,Kent,Rhode Island,RI,United States,02889,27531
4159,Aldie,Loudoun,Virginia,VA,United States,20105,27526
4160,Green Bay,Brown,Wisconsin,WI,United States,54304,27524
4161,Knoxville,Knox,Tennessee,TN,United States,37921,27522
4162,Elizabethport,Union,New Jersey,NJ,United States,07206,27520
4163,Washington,Washington,Utah,UT,United States,84780,27518
4164,Covina,Los Angeles,California,CA,United States,91724,27510
4165,Santa Monica,Los Angeles,California,CA,United States,90405,27509
4166,Oxon Hill,Prince George's,Maryland,MD,United States,20745,27503
4167,Dublin,Laurens,Georgia,GA,United States,31021,27503
4168,Benton,Saline,Arkansas,AR,United States,72019,27498
4169,Lansdowne,Delaware,Pennsylvania,PA,United States,19050,27485
4170,Moscow,Latah,Idaho,ID,United States,83843,27480
4171,Montgomery,Montgomery,Texas,TX,United States,77316,27475
4172,Irvine,Orange,California,CA,United States,92614,27471
4173,Hernando,DeSoto,Mississippi,MS,United States,38632,27467
4174,Carson,Los Angeles,California,CA,United States,43223,27458
4175,Columbus,Franklin,Ohio,OH,United States,90746,27458
4176,Danville,Pittsylvania,Virginia,VA,United States,24541,27452
4177,Sumter,Sumter,South Carolina,SC,United States,29154,27443
4178,Bridgewater,Plymouth,Massachusetts,MA,United States,02324,27441
4179,Tarpon Springs,Pinellas,Florida,FL,United States,34689,27428
4180,Roxbury,Suffolk,Massachusetts,MA,United States,02119,27426
4181,Galloway,Franklin,Ohio,OH,United States,43119,27424
4182,Branson,Taney,Missouri,MO,United States,65616,27423
4183,Brighton,Livingston,Michigan,MI,United States,48116,27422
4184,Monroe,Monroe,Michigan,MI,United States,48162,27414
4185,Irvine,Orange,California,CA,United States,37055,27410
4186,Waterford,Oakland,Michigan,MI,United States,48328,27410
4187,Dickson,Dickson,Tennessee,TN,United States,92606,27410
4188,New Orleans,Orleans,Louisiana,LA,United States,70117,27404
4189,Dallas,Dallas,Texas,TX,United States,75230,27402
4190,Shelby,Cleveland,North Carolina,NC,United States,28150,27400
4191,Waukesha,Waukesha,Wisconsin,WI,United States,53189,27399
4192,Beaverton,Washington,Oregon,OR,United States,97005,27393
4193,Mays Landing,Atlantic,New Jersey,NJ,United States,08330,27385
4194,Abilene,Jones,Texas,TX,United States,79601,27385
4195,Bergenfield,Bergen,New Jersey,NJ,United States,07621,27375
4196,Elizabeth,Union,New Jersey,NJ,United States,07201,27369
4197,Pensacola,Escambia,Florida,FL,United States,32505,27369
4198,Danvers,Essex,Massachusetts,MA,United States,01923,27367
4199,Zachary,East Baton Rouge,Louisiana,LA,United States,70791,27365
4200,Bowie,Prince George's,Maryland,MD,United States,20715,27360
4201,Midland,Midland,Texas,TX,United States,79706,27354
4202,Forest Grove,Washington,Oregon,OR,United States,97116,27349
4203,Pittsburgh,Allegheny,Pennsylvania,PA,United States,15213,27347
4204,Stillwater,Payne,Oklahoma,OK,United States,74075,27347
4205,Cocoa,Brevard,Florida,FL,United States,32927,27344
4206,Lexington,Fayette,Kentucky,KY,United States,40502,27343
4207,Covington,Kenton,Kentucky,KY,United States,41011,27342
4208,Tulsa,Tulsa,Oklahoma,OK,United States,74137,27341
4209,Lodi,San Joaquin,California,CA,United States,95242,27340
4210,Eagle River,Anchorage,Alaska,AK,United States,99577,27333
4211,Carson City,Carson City,Nevada,NV,United States,89701,27328
4212,Denver,Denver,Colorado,CO,United States,80207,27326
4213,Boiling Springs,Spartanburg,South Carolina,SC,United States,29316,27315
4214,Pembroke Pines,Broward,Florida,FL,United States,33028,27314
4215,Trussville,Jefferson,Alabama,AL,United States,35173,27312
4216,Medford,Burlington,New Jersey,NJ,United States,08055,27307
4217,Belton,Cass,Missouri,MO,United States,64012,27298
4218,Rochester,Olmsted,Minnesota,MN,United States,35611,27293
4219,Athens,Limestone,Alabama,AL,United States,55904,27293
4220,Horn Lake,DeSoto,Mississippi,MS,United States,38637,27290
4221,Lexington,Fayette,Kentucky,KY,United States,40504,27287
4222,Battle Creek,Calhoun,Michigan,MI,United States,49015,27287
4223,Orange,Orange,Texas,TX,United States,77630,27279
4224,Ann Arbor,Washtenaw,Michigan,MI,United States,48108,27275
4225,Clearwater,Pinellas,Florida,FL,United States,33764,27273
4226,Amityville,Suffolk,New York,NY,United States,11701,27264
4227,Vancouver,Clark,Washington,WA,United States,98665,27260
4228,Las Cruces,Doña Ana,New Mexico,NM,United States,88005,27257
4229,Monterey Park,Los Angeles,California,CA,United States,91755,27254
4230,Lansing,Clinton,Michigan,MI,United States,48906,27253
4231,Gainesville,Hall,Georgia,GA,United States,30504,27242
4232,Rockville Centre,Nassau,New York,NY,United States,11570,27240
4233,Davis,Yolo,California,CA,United States,95618,27238
4234,Fort Lauderdale,Broward,Florida,FL,United States,33308,27226
4235,Milwaukee,Milwaukee,Wisconsin,WI,United States,53220,27224
4236,Norco,Riverside,California,CA,United States,92860,27219
4237,Knightdale,Wake,North Carolina,NC,United States,27545,27215
4238,Delray Beach,Palm Beach,Florida,FL,United States,33484,27210
4239,Beaver Falls,Beaver,Pennsylvania,PA,United States,15010,27205
4240,Manchester,Coffee,Tennessee,TN,United States,37355,27203
4241,Houston,Harris,Texas,TX,United States,45240,27200
4242,Cincinnati,Hamilton,Ohio,OH,United States,77022,27200
4243,Puyallup,Pierce,Washington,WA,United States,44515,27196
4244,Youngstown,Mahoning,Ohio,OH,United States,98373,27196
4245,Duncan,Stephens,Oklahoma,OK,United States,73533,27185
4246,Morrow,Clayton,Georgia,GA,United States,30260,27183
4247,Menasha,Calumet,Wisconsin,WI,United States,54952,27182
4248,Bedford,Lawrence,Indiana,IN,United States,47421,27178
4249,Syracuse,Onondaga,New York,NY,United States,13210,27172
4250,Fresno,Fresno,California,CA,United States,93725,27167
4251,Brawley,Imperial,California,CA,United States,92227,27165
4252,Staten Island,Richmond,New York,NY,United States,10303,27164
4253,Memphis,Shelby,Tennessee,TN,United States,38117,27162
4254,Hilton Head Island,Beaufort,South Carolina,SC,United States,29926,27160
4255,Hamden,New Haven,Connecticut,CT,United States,06514,27159
4256,Pueblo,Pueblo,Colorado,CO,United States,81004,27159
4257,Richmond Hill,Bryan,Georgia,GA,United States,31324,27155
4258,Helena,Lewis and Clark,Montana,MT,United States,59602,27154
4259,Farragut,Knox,Tennessee,TN,United States,37934,27152
4260,Fort Worth,Tarrant,Texas,TX,United States,76114,27151
4261,Basking Ridge,Somerset,New Jersey,NJ,United States,07920,27150
4262,Dayton,Greene,Ohio,OH,United States,45431,27145
4263,Danville,Contra Costa,California,CA,United States,94506,27143
4264,Payson,Utah,Utah,UT,United States,84651,27142
4265,Griffin,Spalding,Georgia,GA,United States,30224,27139
4266,Augusta,Richmond,Georgia,GA,United States,30904,27136
4267,Scottsdale,Maricopa,Arizona,AZ,United States,85258,27133
4268,Albany,Linn,Oregon,OR,United States,97321,27131
4269,Maywood,Los Angeles,California,CA,United States,90270,27127
4270,Saint Paul,Ramsey,Minnesota,MN,United States,55126,27125
4271,Lewes,Sussex,Delaware,DE,United States,19958,27123
4272,Meadville,Crawford,Pennsylvania,PA,United States,16335,27120
4273,Carlsbad,San Diego,California,CA,United States,92008,27119
4274,Vernon Hills,Lake,Illinois,IL,United States,60061,27105
4275,Maryville,Blount,Tennessee,TN,United States,37801,27102
4276,Indianapolis,Marion,Indiana,IN,United States,46221,27098
4277,Gig Harbor,Pierce,Washington,WA,United States,98335,27098
4278,Little Falls,Passaic,New Jersey,NJ,United States,07424,27095
4279,Waco,McLennan,Texas,TX,United States,76708,27095
4280,New York,New York,New York,NY,United States,10039,27090
4281,Allen Park,Wayne,Michigan,MI,United States,48101,27089
4282,Hightstown,Mercer,New Jersey,NJ,United States,08520,27082
4283,Kaukauna,Outagamie,Wisconsin,WI,United States,54130,27076
4284,Dickinson,Stark,North Dakota,ND,United States,58601,27075
4285,Pittsburgh,Allegheny,Pennsylvania,PA,United States,15212,27067
4286,Oklahoma City,Oklahoma,Oklahoma,OK,United States,73132,27065
4287,Tampa,Hillsborough,Florida,FL,United States,33629,27059
4288,Kingman,Mohave,Arizona,AZ,United States,86401,27059
4289,Nashville,Davidson,Tennessee,TN,United States,37206,27055
4290,Satellite Beach,Brevard,Florida,FL,United States,32937,27054
4291,New London,New London,Connecticut,CT,United States,06320,27040
4292,Maryville,Blount,Tennessee,TN,United States,37804,27040
4293,Elkhorn,Douglas,Nebraska,NE,United States,68022,27039
4294,Mobile,Mobile,Alabama,AL,United States,36605,27035
4295,Magna,Salt Lake,Utah,UT,United States,84044,27029
4296,Norwalk,Fairfield,Connecticut,CT,United States,06851,27028
4297,San Antonio,Bexar,Texas,TX,United States,78238,27027
4298,Dana Point,Orange,California,CA,United States,92629,27023
4299,Westwood,Bergen,New Jersey,NJ,United States,07675,27022
4300,Clinton,Sampson,North Carolina,NC,United States,28328,27016
4301,Saint Paul,Ramsey,Minnesota,MN,United States,34606,27014
4302,Spring Hill,Hernando,Florida,FL,United States,55105,27014
